484,"Monday, July 23, 4525",25546,53,176,46,14,236
485,"Friday, August 3, 4525",19090,117,208,95,34,105
486,"Tuesday, August 14, 4525",17833,80,135,94,19,131
487,"Saturday, August 25, 4525",4775,214,59,56,21,47
488,"Wednesday, September 5, 4525",8303,86,10,57,45,121
489,"Sunday, September 16, 4525",37999,121,241,76,31,49
490,"Thursday, September 27, 4525",13981,201,209,59,28,166
491,"Monday, October 8, 4525",1952,58,150,55,33,146
492,"Friday, October 19, 4525",7357,89,93,82,15,173
493,"Tuesday, October 30, 4525",38611,212,19,76,20,108
494,"Saturday, November 10, 4525",38600,217,71,65,43,182
495,"Wednesday, November 21, 4525",20091,11,104,12,26,125
496,"Sunday, December 2, 4525",23586,83,81,96,45,136
497,"Thursday, December 13, 4525",39604,144,47,79,24,176
498,"Monday, December 24, 4525",11398,66,113,34,41,143
499,"Friday, January 4, 4526",33503,121,214,80,26,39
500,"Tuesday, January 15, 4526",19090,136,13,42,12,59
501,"Saturday, January 26, 4526",34451,222,176,98,13,40
502,"Wednesday, February 6, 4526",17662,22,107,25,29,223
503,"Sunday, February 17, 4526",26608,192,171,15,31,84
504,"Thursday, February 28, 4526",34554,77,147,40,46,102
505,"Monday, March 11, 4526",6115,239,191,74,10,137
506,"Friday, March 22, 4526",23301,86,95,14,46,56
507,"Tuesday, April 2, 4526",31862,49,120,66,11,236
508,"Saturday, April 13, 4526",25756,137,190,46,26,30
509,"Wednesday, April 24, 4526",18635,84,26,91,23,182
510,"Sunday, May 5, 4526",18768,2,199,80,2,126
511,"Thursday, May 16, 4526",38297,20,168,52,13,175
512,"Monday, May 27, 4526",39131,160,189,75,9,237
513,"Friday, June 7, 4526",27302,241,183,59,32,209
514,"Tuesday, June 18, 4526",28999,80,28,99,27,220
515,"Saturday, June 29, 4526",19957,89,42,17,29,43
516,"Wednesday, July 10, 4526",3625,239,122,24,36,11
517,"Sunday, July 21, 4526",19399,79,232,27,6,192
518,"Thursday, August 1, 4526",34116,108,23,48,24,221
519,"Monday, August 12, 4526",16522,180,32,83,19,231
520,"Friday, August 23, 4526",5548,47,3,31,6,63
521,"Tuesday, September 3, 4526",5984,243,105,41,3,84
522,"Saturday, September 14, 4526",37152,15,186,23,4,40
523,"Wednesday, September 25, 4526",14427,168,68,19,3,49
524,"Sunday, October 6, 4526",30859,129,69,47,44,62
525,"Thursday, October 17, 4526",25371,178,170,98,47,55
526,"Monday, October 28, 4526",34404,16,209,53,39,55
527,"Friday, November 8, 4526",35508,108,214,74,45,202
528,"Tuesday, November 19, 4526",22658,153,63,18,18,189
529,"Saturday, November 30, 4526",7843,95,15,66,13,174
530,"Wednesday, December 11, 4526",15453,115,136,96,38,59
531,"Sunday, December 22, 4526",8865,96,159,78,16,66
532,"Thursday, January 2, 4527",26957,98,240,86,27,69
533,"Monday, January 13, 4527",10546,101,39,35,1,1
534,"Friday, January 24, 4527",28256,186,147,84,40,51
535,"Tuesday, February 4, 4527",16998,130,177,49,43,27
536,"Saturday, February 15, 4527",37778,211,148,91,33,233
537,"Wednesday, February 26, 4527",16136,182,84,98,43,101
538,"Sunday, March 9, 4527",13176,232,233,83,34,107
539,"Saturday, March 15, 4527",22620,229,49,92,23,161
540,"Monday, March 31, 4527",329,132,3,76,19,47
541,"Friday, April 11, 4527",37181,51,226,64,16,181
542,"Tuesday, April 22, 4527",15123,152,219,42,29,151
543,"Saturday, May 3, 4527",7727,99,164,48,13,119
544,"Wednesday, May 14, 4527",12720,178,65,3,8,180
545,"Sunday, May 25, 4527",8091,39,181,16,6,231
546,"Thursday, June 5, 4527",687,49,16,10,20,222
547,"Monday, June 16, 4527",18092,233,211,89,27,90
548,"Friday, June 27, 4527",7168,227,130,32,8,227
549,"Tuesday, July 8, 4527",39272,233,118,83,30,141
550,"Saturday, July 19, 4527",22976,136,128,3,22,102
551,"Wednesday, July 30, 4527",25158,134,36,36,23,59
552,"Sunday, August 10, 4527",39869,2,125,59,28,132
553,"Thursday, August 21, 4527",20325,218,123,50,40,123
554,"Monday, September 1, 4527",31157,48,203,45,31,92
555,"Friday, September 12, 4527",1526,152,80,91,49,72
556,"Tuesday, September 23, 4527",35032,60,142,10,25,84
557,"Saturday, October 4, 4527",12326,192,16,96,37,104
558,"Wednesday, October 15, 4527",28296,194,56,42,20,56
559,"Sunday, October 26, 4527",26810,102,76,57,38,108
560,"Thursday, November 6, 4527",2742,55,164,49,31,141
561,"Monday, November 17, 4527",17816,194,31,32,32,128
562,"Friday, November 28, 4527",3853,36,132,51,48,30
563,"Tuesday, December 9, 4527",22856,211,239,50,3,146
564,"Monday, December 15, 4527",34811,60,108,55,1,75
565,"Wednesday, December 31, 4527",36650,205,79,15,45,130
566,"Sunday, January 11, 4528",24654,87,68,76,25,32
567,"Thursday, January 22, 4528",4634,147,148,36,21,134
568,"Monday, February 2, 4528",20034,60,124,5,20,135
569,"Friday, February 13, 4528",35952,125,101,59,2,212
570,"Tuesday, February 24, 4528",12113,23,48,39,24,69
571,"Saturday, March 6, 4528",36824,16,36,34,33,44
572,"Wednesday, March 17, 4528",30443,42,222,84,42,93
573,"Sunday, March 28, 4528",21051,233,178,10,3,221
574,"Thursday, April 8, 4528",26961,69,242,61,26,86
575,"Monday, April 19, 4528",21784,14,37,82,31,152
576,"Friday, April 30, 4528",17626,95,75,80,12,103
577,"Tuesday, May 11, 4528",893,72,39,60,23,136
578,"Saturday, May 22, 4528",34956,97,28,80,47,227
579,"Wednesday, June 2, 4528",19319,10,210,91,33,157
580,"Sunday, June 13, 4528",3881,176,179,72,3,1
581,"Thursday, June 24, 4528",22382,93,172,48,20,173
582,"Monday, July 5, 4528",3608,71,112,92,26,3
583,"Friday, July 16, 4528",8464,159,47,59,40,41
584,"Tuesday, July 27, 4528",19335,236,235,18,33,110
585,"Saturday, August 7, 4528",28161,39,80,46,22,62
586,"Wednesday, August 18, 4528",18092,22,174,76,10,58
587,"Sunday, August 29, 4528",3810,123,74,32,16,53
588,"Thursday, September 9, 4528",26972,131,160,32,35,62
589,"Wednesday, September 15, 4528",35329,12,183,13,3,96
590,"Friday, October 1, 4528",11224,113,75,76,7,138
591,"Tuesday, October 12, 4528",34434,160,211,16,15,55
592,"Saturday, October 23, 4528",879,112,241,37,33,187
593,"Wednesday, November 3, 4528",23539,55,111,82,22,173
594,"Sunday, November 14, 4528",31312,101,34,86,22,21
595,"Thursday, November 25, 4528",36054,67,22,32,44,45
596,"Monday, December 6, 4528",34869,42,53,25,20,27
597,"Friday, December 17, 4528",4675,141,100,28,24,189
598,"Tuesday, December 28, 4528",31469,56,9,15,40,89
599,"Saturday, January 8, 4529",24723,82,159,21,6,99
600,"Wednesday, January 19, 4529",29183,173,190,43,26,207
601,"Sunday, January 30, 4529",29591,162,188,92,45,12
602,"Thursday, February 10, 4529",10570,124,14,55,10,120
603,"Monday, February 21, 4529",19297,169,18,54,45,10
604,"Friday, March 4, 4529",23456,143,227,88,4,69
605,"Tuesday, March 15, 4529",16938,48,138,72,11,197
606,"Saturday, March 26, 4529",29461,39,153,4,42,179
607,"Wednesday, April 6, 4529",25729,187,178,88,5,32
608,"Sunday, April 17, 4529",38586,194,159,62,41,146
609,"Thursday, April 28, 4529",33540,21,17,59,16,223
610,"Monday, May 9, 4529",17934,131,159,17,26,18
611,"Sunday, May 15, 4529",27897,211,161,2,23,92
612,"Tuesday, May 31, 4529",4257,183,239,68,10,200
613,"Saturday, June 11, 4529",29784,178,40,87,27,37
614,"Wednesday, June 22, 4529",25996,199,162,19,7,70
615,"Sunday, July 3, 4529",2257,27,163,71,8,171
616,"Thursday, July 14, 4529",3444,95,73,95,47,197
617,"Monday, July 25, 4529",33487,211,91,47,41,25
618,"Friday, August 5, 4529",18372,209,45,95,44,14
619,"Tuesday, August 16, 4529",31052,122,157,6,19,11
620,"Saturday, August 27, 4529",31129,33,156,36,12,113
621,"Wednesday, September 7, 4529",35256,228,11,87,37,92
622,"Sunday, September 18, 4529",3209,132,127,44,8,16
623,"Thursday, September 29, 4529",31987,193,32,25,28,61
624,"Monday, October 10, 4529",28728,200,150,75,28,216
625,"Friday, October 21, 4529",21047,218,243,10,16,157
626,"Tuesday, November 1, 4529",31975,108,27,6,8,176
627,"Saturday, November 12, 4529",33839,15,114,65,26,35
628,"Wednesday, November 23, 4529",33084,4,132,88,3,157
629,"Sunday, December 4, 4529",34274,4,13,75,12,14
630,"Thursday, December 15, 4529",25675,120,154,83,31,136
631,"Monday, December 26, 4529",36202,121,50,69,12,218
632,"Friday, January 6, 4530",12513,171,56,18,6,196
633,"Tuesday, January 17, 4530",8069,116,134,71,8,240
634,"Saturday, January 28, 4530",23474,131,30,8,19,64
635,"Wednesday, February 8, 4530",6106,125,120,36,49,39
636,"Sunday, February 19, 4530",18728,192,134,35,31,234
637,"Thursday, March 2, 4530",6280,94,235,55,44,119
638,"Monday, March 13, 4530",34167,34,11,55,42,46
639,"Friday, March 24, 4530",35346,171,11,35,3,33
640,"Tuesday, April 4, 4530",3037,30,227,1,22,47
641,"Saturday, April 15, 4530",19696,204,201,74,49,145
642,"Wednesday, April 26, 4530",11016,208,116,38,40,122
643,"Sunday, May 7, 4530",28015,119,27,33,24,64
644,"Thursday, May 18, 4530",7172,15,24,50,18,204
645,"Monday, May 29, 4530",28537,73,227,21,30,100
646,"Friday, June 9, 4530",5099,205,30,30,21,133
647,"Thursday, June 15, 4530",3195,22,89,57,8,12
648,"Saturday, July 1, 4530",20973,225,108,35,29,47
649,"Wednesday, July 12, 4530",25318,221,126,52,28,161
650,"Sunday, July 23, 4530",26611,73,36,71,32,236
651,"Thursday, August 3, 4530",26521,4,123,77,49,7
652,"Monday, August 14, 4530",10163,98,82,80,34,82
653,"Friday, August 25, 4530",14798,223,209,26,46,151
654,"Tuesday, September 5, 4530",27083,39,127,52,21,34
655,"Saturday, September 16, 4530",38913,172,240,72,19,129
656,"Wednesday, September 27, 4530",34239,178,215,38,13,74
657,"Sunday, October 8, 4530",32975,55,54,36,10,127
658,"Thursday, October 19, 4530",5715,222,154,1,31,16
659,"Monday, October 30, 4530",9746,18,196,16,8,181
660,"Friday, November 10, 4530",19256,180,151,28,7,102
661,"Tuesday, November 21, 4530",21252,239,182,65,34,18
662,"Saturday, December 2, 4530",2483,231,42,87,1,232
663,"Wednesday, December 13, 4530",19668,202,181,12,15,219
664,"Sunday, December 24, 4530",8048,126,228,61,21,26
665,"Thursday, January 4, 4531",18453,71,175,36,21,22
666,"Monday, January 15, 4531",14942,176,20,90,19,184
667,"Friday, January 26, 4531",1488,49,176,14,4,151
668,"Tuesday, February 6, 4531",10672,57,16,86,47,27
669,"Saturday, February 17, 4531",19015,225,206,52,42,11
670,"Wednesday, February 28, 4531",4582,114,156,14,34,113
671,"Sunday, March 11, 4531",22077,122,88,66,14,21
672,"Thursday, March 22, 4531",23240,214,78,2,1,184
673,"Monday, April 2, 4531",12825,11,153,32,26,196
674,"Friday, April 13, 4531",18701,164,81,14,20,41
675,"Tuesday, April 24, 4531",13127,163,34,76,31,118
676,"Saturday, May 5, 4531",32939,15,57,2,26,114
677,"Wednesday, May 16, 4531",6924,158,169,36,32,123
678,"Sunday, May 27, 4531",24752,49,145,5,40,72
679,"Thursday, June 7, 4531",17060,216,86,17,37,161
680,"Monday, June 18, 4531",6321,186,19,77,26,114
681,"Friday, June 29, 4531",882,121,211,35,1,202
682,"Tuesday, July 10, 4531",19421,100,109,82,16,93
683,"Saturday, July 21, 4531",37919,102,83,37,11,19
684,"Wednesday, August 1, 4531",1736,85,117,70,22,91
685,"Sunday, August 12, 4531",27757,178,68,54,3,231
686,"Thursday, August 23, 4531",13649,222,182,7,42,92
687,"Monday, September 3, 4531",12939,3,42,81,6,60
688,"Friday, September 14, 4531",12374,50,138,3,31,9
689,"Tuesday, September 25, 4531",27197,7,83,24,5,22
690,"Saturday, October 6, 4531",16541,193,225,22,27,1
691,"Wednesday, October 17, 4531",4971,98,36,28,46,188
692,"Sunday, October 28, 4531",25677,212,131,35,41,144
693,"Thursday, November 8, 4531",15962,77,63,38,11,154
694,"Monday, November 19, 4531",39198,51,57,5,38,113
695,"Friday, November 30, 4531",12961,15,227,75,38,206
696,"Tuesday, December 11, 4531",4330,51,146,8,16,202
697,"Saturday, December 22, 4531",36909,41,149,82,48,32
698,"Wednesday, January 2, 4532",1737,168,52,40,41,142
699,"Sunday, January 13, 4532",37958,13,183,8,24,201
700,"Thursday, January 24, 4532",16060,45,157,37,33,111
701,"Monday, February 4, 4532",22167,128,174,79,40,7
702,"Friday, February 15, 4532",10724,15,150,22,28,116
703,"Tuesday, February 26, 4532",9319,204,1,6,45,53
704,"Saturday, March 8, 4532",16975,5,72,37,7,163
705,"Wednesday, March 19, 4532",36848,161,236,19,36,113
706,"Sunday, March 30, 4532",759,60,132,25,25,63
707,"Thursday, April 10, 4532",2099,235,67,16,39,28
708,"Monday, April 21, 4532",39425,78,226,75,29,142
709,"Friday, May 2, 4532",34620,233,81,23,40,97
710,"Tuesday, May 13, 4532",34713,191,91,74,12,80
711,"Saturday, May 24, 4532",37107,132,107,42,33,171
712,"Wednesday, June 4, 4532",6480,81,10,11,22,181
713,"Sunday, June 15, 4532",15547,231,64,25,13,139
714,"Thursday, June 26, 4532",26206,4,211,34,21,26
715,"Monday, July 7, 4532",12527,235,85,52,48,149
716,"Friday, July 18, 4532",17188,192,61,48,32,235
717,"Tuesday, July 29, 4532",34111,94,112,10,12,155
718,"Saturday, August 9, 4532",38657,132,134,72,25,70
719,"Friday, August 15, 4532",10651,200,98,27,22,29
720,"Sunday, August 31, 4532",7807,41,146,7,49,215
721,"Thursday, September 11, 4532",12156,42,7,38,17,86
722,"Monday, September 22, 4532",15437,126,99,17,43,45
723,"Friday, October 3, 4532",25624,139,76,60,27,238
724,"Tuesday, October 14, 4532",19879,102,50,6,39,104
725,"Saturday, October 25, 4532",4781,103,210,32,41,235
726,"Wednesday, November 5, 4532",4391,8,144,77,4,138
727,"Sunday, November 16, 4532",7456,193,17,94,20,194
728,"Thursday, November 27, 4532",20424,97,116,73,49,106
729,"Monday, December 8, 4532",18906,166,230,17,31,214
730,"Friday, December 19, 4532",15890,59,89,10,49,209
731,"Tuesday, December 30, 4532",8922,102,118,66,14,163
732,"Saturday, January 10, 4533",7827,152,212,20,29,192
733,"Wednesday, January 21, 4533",25777,237,194,41,34,17
734,"Sunday, February 1, 4533",10272,102,199,44,49,31
735,"Thursday, February 12, 4533",11470,113,81,92,10,137
736,"Monday, February 23, 4533",725,211,158,52,24,73
737,"Friday, March 6, 4533",28648,107,86,91,22,60
738,"Tuesday, March 17, 4533",30952,204,135,72,39,42
739,"Saturday, March 28, 4533",32384,18,157,63,49,10
740,"Wednesday, April 8, 4533",12847,37,164,50,21,217
741,"Sunday, April 19, 4533",21656,154,77,98,46,112
742,"Thursday, April 30, 4533",17270,160,11,5,16,190
743,"Monday, May 11, 4533",9860,229,113,83,43,87
744,"Friday, May 22, 4533",9508,140,53,17,38,125
745,"Tuesday, June 2, 4533",28807,103,133,60,10,238
746,"Saturday, June 13, 4533",26487,151,25,16,8,216
747,"Wednesday, June 24, 4533",33260,131,14,38,10,129
748,"Sunday, July 5, 4533",20163,12,90,67,41,98
749,"Thursday, July 16, 4533",16930,156,17,2,25,216
750,"Monday, July 27, 4533",25823,1,238,55,6,178
751,"Friday, August 7, 4533",30654,81,101,18,9,141
752,"Tuesday, August 18, 4533",27523,232,205,77,15,13
753,"Saturday, August 29, 4533",6684,104,26,79,1,23
754,"Wednesday, September 9, 4533",17627,164,206,18,27,128
755,"Tuesday, September 15, 4533",16992,28,105,94,10,132
756,"Thursday, October 1, 4533",25020,53,18,98,1,134
757,"Monday, October 12, 4533",23940,140,35,93,14,217
758,"Friday, October 23, 4533",31551,34,66,71,33,110
759,"Tuesday, November 3, 4533",36266,113,175,88,18,126
760,"Saturday, November 14, 4533",39722,240,138,3,35,124
761,"Wednesday, November 25, 4533",249,165,178,45,23,98
762,"Sunday, December 6, 4533",34068,146,19,34,44,137
763,"Thursday, December 17, 4533",14334,193,97,34,29,186
764,"Monday, December 28, 4533",30230,207,164,28,45,181
765,"Friday, January 8, 4534",24489,172,197,85,42,92
766,"Tuesday, January 19, 4534",38094,154,73,40,9,229
767,"Saturday, January 30, 4534",36351,15,84,99,38,229
768,"Wednesday, February 10, 4534",2861,143,205,32,45,110
769,"Sunday, February 21, 4534",21390,126,20,41,26,124
770,"Thursday, March 4, 4534",8097,92,195,29,3,18
771,"Monday, March 15, 4534",12538,79,207,36,44,184
772,"Friday, March 26, 4534",5729,71,124,95,39,203
773,"Tuesday, April 6, 4534",27842,203,223,2,14,115
774,"Saturday, April 17, 4534",10968,150,45,45,15,184
775,"Wednesday, April 28, 4534",17983,215,205,75,10,9
776,"Sunday, May 9, 4534",23497,147,89,97,30,191
777,"Saturday, May 15, 4534",28431,88,212,50,23,156
778,"Monday, May 31, 4534",15946,216,238,77,15,138
779,"Friday, June 11, 4534",12928,20,186,95,23,181
780,"Tuesday, June 22, 4534",12544,79,164,92,13,140
781,"Saturday, July 3, 4534",35865,58,178,69,18,50
782,"Wednesday, July 14, 4534",1122,197,216,53,29,207
783,"Sunday, July 25, 4534",9080,243,1,9,46,3
784,"Thursday, August 5, 4534",12564,115,234,10,5,169
785,"Monday, August 16, 4534",3325,114,146,18,38,201
786,"Friday, August 27, 4534",24287,76,22,99,34,34
787,"Tuesday, September 7, 4534",23395,1,57,6,10,118
788,"Saturday, September 18, 4534",8509,40,204,33,49,229
789,"Wednesday, September 29, 4534",37244,166,162,72,17,139
790,"Sunday, October 10, 4534",7646,240,15,54,10,185
791,"Thursday, October 21, 4534",29660,184,3,98,11,238
792,"Monday, November 1, 4534",6266,16,227,55,22,211
793,"Friday, November 12, 4534",12850,37,45,84,35,186
794,"Tuesday, November 23, 4534",15108,195,81,25,18,221
795,"Saturday, December 4, 4534",31557,19,125,3,32,59
796,"Wednesday, December 15, 4534",18171,100,153,13,11,194
797,"Sunday, December 26, 4534",1504,7,183,77,4,213
798,"Thursday, January 6, 4535",20385,54,37,72,25,98
799,"Monday, January 17, 4535",14563,178,169,22,32,207
800,"Friday, January 28, 4535",30046,228,19,78,43,198
801,"Tuesday, February 8, 4535",39822,116,209,44,22,224
802,"Saturday, February 19, 4535",28528,243,174,3,3,15
803,"Wednesday, March 2, 4535",22549,24,140,32,30,207
804,"Sunday, March 13, 4535",4221,240,194,6,15,54
805,"Thursday, March 24, 4535",36019,204,106,5,11,182
806,"Monday, April 4, 4535",23455,62,100,1,20,83
807,"Friday, April 15, 4535",27918,128,115,61,8,32
808,"Tuesday, April 26, 4535",4385,99,221,31,40,173
809,"Saturday, May 7, 4535",14756,41,117,2,16,178
810,"Wednesday, May 18, 4535",4850,167,109,61,44,137
811,"Sunday, May 29, 4535",6770,187,72,2,17,18
812,"Thursday, June 9, 4535",2396,3,177,49,14,66
813,"Wednesday, June 15, 4535",37535,31,230,59,21,28
814,"Friday, July 1, 4535",33727,2,80,68,36,47
815,"Tuesday, July 12, 4535",1871,115,81,99,47,197
816,"Saturday, July 23, 4535",31894,120,91,10,23,51
817,"Wednesday, August 3, 4535",30769,233,121,97,31,147
818,"Sunday, August 14, 4535",5393,77,153,83,9,241
819,"Thursday, August 25, 4535",38393,111,158,78,24,210
820,"Monday, September 5, 4535",36171,175,156,99,36,114
821,"Friday, September 16, 4535",34740,171,116,42,15,202
822,"Tuesday, September 27, 4535",33513,148,99,2,47,213
823,"Saturday, October 8, 4535",38091,28,219,36,7,199
824,"Wednesday, October 19, 4535",758,224,78,18,17,236
825,"Sunday, October 30, 4535",7006,9,22,79,39,186
826,"Thursday, November 10, 4535",1811,225,170,8,15,87
827,"Monday, November 21, 4535",16583,134,113,8,28,152
828,"Friday, December 2, 4535",17915,25,105,39,32,49
829,"Tuesday, December 13, 4535",252,63,131,31,11,147
830,"Saturday, December 24, 4535",29104,157,31,78,12,197
831,"Wednesday, January 4, 4536",7992,96,63,22,3,75
832,"Sunday, January 15, 4536",38811,162,42,67,48,63
833,"Thursday, January 26, 4536",7292,225,239,76,2,189
834,"Monday, February 6, 4536",27002,176,72,6,23,236
835,"Friday, February 17, 4536",28097,30,225,31,48,139
836,"Tuesday, February 28, 4536",37377,133,177,7,33,229
837,"Saturday, March 10, 4536",39190,13,186,91,11,124
838,"Wednesday, March 21, 4536",3505,103,156,60,13,215
839,"Sunday, April 1, 4536",22044,54,7,73,38,194
840,"Thursday, April 12, 4536",7201,24,217,54,40,52
841,"Monday, April 23, 4536",19416,47,21,11,36,143
842,"Friday, May 4, 4536",9450,1,13,85,26,169
843,"Tuesday, May 15, 4536",9002,14,210,61,6,5
844,"Saturday, May 26, 4536",39111,29,68,70,44,214
845,"Wednesday, June 6, 4536",18047,151,213,27,44,40
846,"Sunday, June 17, 4536",4496,126,231,72,9,208
847,"Thursday, June 28, 4536",10543,7,183,15,47,87
848,"Monday, July 9, 4536",18131,113,178,33,16,66
849,"Sunday, July 15, 4536",15410,234,2,57,3,198
850,"Tuesday, July 31, 4536",19981,102,39,97,28,227
851,"Saturday, August 11, 4536",7040,34,185,95,28,17
852,"Wednesday, August 22, 4536",27358,93,28,81,13,157
853,"Sunday, September 2, 4536",1370,201,150,37,37,166
854,"Thursday, September 13, 4536",35025,8,36,18,20,77
855,"Monday, September 24, 4536",9324,123,25,83,41,179
856,"Friday, October 5, 4536",30488,31,185,10,22,209
857,"Tuesday, October 16, 4536",21894,242,91,88,5,139
858,"Saturday, October 27, 4536",15399,141,215,96,8,52
859,"Wednesday, November 7, 4536",8265,32,2,29,32,224
860,"Sunday, November 18, 4536",12349,152,10,95,43,152
861,"Thursday, November 29, 4536",28673,186,162,36,22,103
862,"Monday, December 10, 4536",20642,184,21,36,42,112
863,"Friday, December 21, 4536",1680,214,90,12,49,135
864,"Tuesday, January 1, 4537",37559,159,160,98,39,104
865,"Saturday, January 12, 4537",11080,132,161,9,6,85
866,"Wednesday, January 23, 4537",27403,140,103,87,49,28
867,"Sunday, February 3, 4537",17189,227,35,44,48,211
868,"Thursday, February 14, 4537",5569,163,162,22,44,202
869,"Monday, February 25, 4537",10682,135,209,39,32,185
870,"Friday, March 8, 4537",1765,103,101,91,34,165
871,"Tuesday, March 19, 4537",2666,198,71,42,7,166
872,"Saturday, March 30, 4537",20743,233,126,59,2,155
873,"Wednesday, April 10, 4537",15102,211,173,22,10,66
874,"Sunday, April 21, 4537",30919,177,48,89,38,172
875,"Thursday, May 2, 4537",3729,80,208,60,4,137
876,"Monday, May 13, 4537",36275,229,173,96,42,212
877,"Friday, May 24, 4537",32807,50,188,22,34,225
878,"Tuesday, June 4, 4537",16727,165,167,35,26,35
879,"Saturday, June 15, 4537",13072,181,188,69,3,109
880,"Wednesday, June 26, 4537",35792,179,167,29,22,2
881,"Sunday, July 7, 4537",16153,220,56,30,40,187
882,"Thursday, July 18, 4537",5967,56,142,69,45,13
883,"Monday, July 29, 4537",9142,126,53,35,14,45
884,"Friday, August 9, 4537",2341,42,235,29,30,240
885,"Thursday, August 15, 4537",27090,145,7,64,7,102
886,"Saturday, August 31, 4537",31097,142,232,56,45,95
887,"Wednesday, September 11, 4537",13233,100,181,1,11,158
888,"Sunday, September 22, 4537",22988,37,225,53,31,192
889,"Thursday, October 3, 4537",39583,30,143,93,11,129
890,"Monday, October 14, 4537",37707,13,197,92,18,190
891,"Friday, October 25, 4537",801,12,75,66,39,175
892,"Tuesday, November 5, 4537",29011,15,127,65,6,13
893,"Saturday, November 16, 4537",9871,216,175,98,17,110
894,"Wednesday, November 27, 4537",22356,220,28,3,47,239
895,"Sunday, December 8, 4537",12026,118,14,74,39,146
896,"Thursday, December 19, 4537",34037,26,121,24,3,53
897,"Monday, December 30, 4537",13110,162,5,52,44,162
898,"Friday, January 10, 4538",19893,88,116,34,41,237
899,"Tuesday, January 21, 4538",24592,125,137,59,34,149
900,"Saturday, February 1, 4538",28701,212,6,31,5,125
901,"Wednesday, February 12, 4538",13676,34,52,45,39,51
902,"Sunday, February 23, 4538",5451,194,162,38,17,167
903,"Thursday, March 6, 4538",21894,65,76,34,3,21
904,"Monday, March 17, 4538",15204,151,27,35,39,162
905,"Friday, March 28, 4538",33519,9,94,80,35,242
906,"Tuesday, April 8, 4538",9184,201,35,26,8,165
907,"Saturday, April 19, 4538",30370,181,20,99,20,196
908,"Wednesday, April 30, 4538",30424,129,69,70,36,90
909,"Sunday, May 11, 4538",33078,103,113,62,13,86
910,"Thursday, May 22, 4538",34861,174,108,30,12,104
911,"Monday, June 2, 4538",5083,43,9,90,16,97
912,"Friday, June 13, 4538",29553,2,38,25,26,25
913,"Tuesday, June 24, 4538",17615,165,155,59,10,159
914,"Saturday, July 5, 4538",2464,4,38,21,1,117
915,"Wednesday, July 16, 4538",8863,236,53,49,9,64
916,"Sunday, July 27, 4538",29463,154,168,25,23,49
917,"Thursday, August 7, 4538",5386,180,85,48,27,229
918,"Monday, August 18, 4538",19469,238,177,47,10,143
919,"Friday, August 29, 4538",12281,70,107,6,45,177
920,"Tuesday, September 9, 4538",20514,195,18,54,17,102
921,"Monday, September 15, 4538",37178,192,184,35,2,23
922,"Wednesday, October 1, 4538",5113,148,212,54,20,152
923,"Sunday, October 12, 4538",35738,24,8,63,35,18
924,"Thursday, October 23, 4538",7167,138,110,34,34,58
925,"Monday, November 3, 4538",16637,192,138,46,24,165
926,"Friday, November 14, 4538",13440,12,33,28,39,82
927,"Tuesday, November 25, 4538",36340,46,71,29,22,243
928,"Saturday, December 6, 4538",27672,138,119,7,40,51
929,"Wednesday, December 17, 4538",3784,208,30,62,32,155
930,"Sunday, December 28, 4538",19101,53,188,52,48,129
931,"Thursday, January 8, 4539",32277,49,205,19,28,181
932,"Monday, January 19, 4539",4411,127,236,94,13,48
933,"Friday, January 30, 4539",30161,145,221,78,25,190
934,"Tuesday, February 10, 4539",19059,192,144,27,45,184
935,"Saturday, February 21, 4539",38156,65,170,84,34,109
936,"Wednesday, March 4, 4539",24298,151,170,8,26,33
937,"Sunday, March 15, 4539",26728,6,187,32,19,141
938,"Thursday, March 26, 4539",32684,90,68,13,44,54
939,"Monday, April 6, 4539",34980,243,159,72,5,173
940,"Friday, April 17, 4539",7035,25,138,5,7,104
941,"Tuesday, April 28, 4539",24601,92,236,81,37,197
942,"Saturday, May 9, 4539",38704,48,191,79,16,240
943,"Friday, May 15, 4539",27863,166,204,47,13,58
944,"Sunday, May 31, 4539",19109,16,110,94,49,169
945,"Thursday, June 11, 4539",22615,145,9,44,29,53
946,"Monday, June 22, 4539",9963,145,232,84,10,144
947,"Friday, July 3, 4539",26716,106,231,1,49,236
948,"Tuesday, July 14, 4539",10864,132,241,56,30,68
949,"Saturday, July 25, 4539",30724,225,241,91,30,110
950,"Wednesday, August 5, 4539",19644,41,107,49,48,55
951,"Sunday, August 16, 4539",29807,195,73,99,28,239
952,"Thursday, August 27, 4539",35901,22,23,43,1,218
953,"Monday, September 7, 4539",13861,121,241,11,16,145
954,"Friday, September 18, 4539",18585,177,222,56,31,100
955,"Tuesday, September 29, 4539",14814,131,50,77,4,207
956,"Saturday, October 10, 4539",35168,230,140,19,38,41
957,"Wednesday, October 21, 4539",19587,2,71,4,30,49
958,"Sunday, November 1, 4539",5052,138,122,52,4,195
959,"Thursday, November 12, 4539",17738,2,44,43,7,193
960,"Monday, November 23, 4539",6441,214,198,53,49,86
961,"Friday, December 4, 4539",25552,72,143,27,17,23
962,"Tuesday, December 15, 4539",16172,52,65,62,44,234
963,"Saturday, December 26, 4539",32728,15,62,86,47,61
964,"Wednesday, January 6, 4540",27683,54,28,76,16,36
965,"Sunday, January 17, 4540",21458,60,218,16,33,97
966,"Thursday, January 28, 4540",13182,216,199,11,30,158
